DATE_FOR,RTD_ST_CD,CustomerSegment,Tenure,Age,MART_STATUS,GENDER,CHANNEL1_6M,CHANNEL2_6M,CHANNEL3_6M,CHANNEL4_6M,CHANNEL5_6M,METHOD1_6M,RECENT_PAYMENT,PAYMENTS_6M,CHANNEL1_3M,CHANNEL2_3M,CHANNEL3_3M,CHANNEL4_3M,CHANNEL5_3M,METHOD1_3M,PAYMENTS_3M,NOT_DI_3M,NOT_DI_6M,EVENT1_30_FLAG,EVENT2_90_SUM,LOGINS,POLICYPURCHASECHANNEL,Call_Flag
5/14/2014,ST_S17,1,1.103354,51.989049,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/14/2014,ST_S7,2,1.103354,24.090349,MS_S1,F,4,0,0,0,0,5,0,6,1,0,0,0,0,2,3,1,1,0,0,1,0,0
5/14/2014,ST_S0,1,14.239562,52.695414,MS_S3,F,0,7,0,0,0,7,1,7,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/15/2014,ST_S1,2,1.100616,28.596851,MS_S1,M,3,0,0,0,0,7,0,7,0,0,0,0,0,2,2,0,1,0,1,3,1,0
5/15/2014,ST_S15,1,4.150582,30.874743,MS_S2,M,0,0,0,0,0,1,0,4,0,0,0,0,0,1,3,0,0,0,0,2,1,0
5/15/2014,ST_S18,1,1.100616,36.793977,MS_S1,M,6,0,0,0,1,7,0,8,3,0,0,0,1,4,5,1,1,0,0,5,1,0
5/15/2014,ST_S7,2,1.100616,41.38809,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S46,1,5.500342,36.052019,MS_S3,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/16/2014,ST_S4,3,1.100616,27.488022,MS_S1,M,0,0,0,2,0,3,0,3,0,0,0,1,0,2,2,0,0,0,2,0,0,0
5/19/2014,ST_S9,1,1.089665,38.124572,MS_S2,M,0,5,0,1,0,0,0,6,0,2,0,1,0,0,3,0,0,0,1,0,0,0
5/15/2014,ST_S12,3,1.100616,64.72553,MS_S3,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,1,0
5/15/2014,ST_S14,2,1.100616,36.361396,MS_S3,F,4,0,0,0,0,7,0,7,1,0,0,0,0,4,4,1,1,0,0,4,1,0
5/15/2014,ST_S16,2,1.100616,33.136208,MS_S1,M,1,0,0,0,0,7,0,7,1,0,0,0,0,4,4,1,1,0,0,2,0,0
5/15/2014,ST_S38,3,1.100616,22.997947,MS_S1,M,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/15/2014,ST_S32,3,1.100616,28.473648,MS_S2,F,0,0,0,0,0,4,0,6,0,0,0,0,0,2,3,0,0,0,0,1,0,0
5/15/2014,ST_S8,3,1.100616,21.886379,MS_S1,M,2,3,0,0,0,6,0,8,0,0,0,0,0,3,3,0,1,0,2,2,1,0
5/16/2014,ST_S31,2,1.097878,29.763176,MS_S1,M,0,0,0,1,0,4,0,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0
5/15/2014,ST_S9,1,7.523614,24.128679,MS_S1,F,5,1,0,2,0,10,0,10,1,1,0,0,0,4,4,1,1,0,0,1,0,0
5/15/2014,ST_S2,1,18.557153,60.769336,MS_S4,M,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S37,1,1.100616,58.715948,MS_S2,M,0,1,0,4,0,5,0,6,0,0,0,2,0,2,3,0,0,0,0,0,0,0
5/15/2014,ST_S3,1,3.069131,61.738535,MS_S4,M,0,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5/15/2014,ST_S42,2,1.100616,21.067762,MS_S1,M,0,0,7,0,0,0,0,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0
5/15/2014,ST_S16,1,1.100616,31.978097,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S12,2,1.100616,46.094456,MS_S3,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S40,2,4.251882,48.851472,MS_S4,M,0,1,0,4,0,5,0,5,0,0,0,2,0,2,2,0,0,0,0,0,0,0
5/15/2014,ST_S18,3,1.100616,59.594798,MS_S3,F,0,0,0,2,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S8,2,1.021218,23.830253,MS_S1,F,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,4,0,0
5/16/2014,ST_S7,2,3.969884,21.344285,MS_S1,F,0,0,0,0,0,11,1,11,0,0,0,0,0,7,7,0,0,0,1,4,0,0
5/15/2014,ST_S20,1,1.100616,43.104723,MS_S1,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0
5/15/2014,ST_S2,2,1.100616,49.36345,MS_S1,F,3,0,0,1,0,4,0,4,0,0,0,1,0,1,1,1,1,0,0,1,1,0
5/15/2014,ST_S12,1,1.100616,50.327173,MS_S2,F,0,3,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,2,0,0
5/15/2014,ST_S20,2,1.100616,33.650924,MS_S1,F,0,0,0,0,0,2,0,6,0,0,0,0,0,2,3,0,0,0,0,6,0,0
5/15/2014,ST_S14,3,1.100616,46.475017,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,2,2,1,0
5/15/2014,ST_S14,1,1.275838,20.317591,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0
5/15/2014,ST_S7,2,1.100616,50.338125,MS_S3,M,0,1,0,0,0,1,0,5,0,1,0,0,0,1,3,0,1,0,1,1,0,0
5/15/2014,ST_S3,2,1.100616,51.622177,MS_S3,M,1,0,0,0,0,4,0,5,1,0,0,0,0,2,3,1,1,0,0,5,0,0
5/16/2014,ST_S42,2,1.097878,30.067077,MS_S1,M,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/15/2014,ST_S7,1,8.985626,44.227242,MS_S2,M,0,0,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5/15/2014,ST_S12,2,1.100616,25.38809,MS_S1,F,0,0,0,0,0,4,0,6,0,0,0,0,0,3,3,0,0,0,0,2,1,0
5/16/2014,ST_S7,2,1.100616,62.299795,MS_S2,M,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S36,1,1.100616,40.906229,MS_S1,F,7,0,0,0,0,13,0,13,2,0,0,0,0,5,5,1,1,0,0,2,1,0
5/15/2014,ST_S50,3,1.100616,35.550992,MS_S1,M,0,0,1,1,0,1,0,2,0,0,1,1,0,1,2,0,0,0,1,0,0,0
5/15/2014,ST_S0,2,1.100616,23.701574,MS_S1,M,0,5,0,2,0,7,0,7,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/15/2014,ST_S0,1,1.100616,39.033539,MS_S1,F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0
5/19/2014,ST_S8,1,5.921971,33.716632,MS_S4,F,1,0,0,2,0,4,0,4,0,0,0,1,0,2,2,1,1,0,2,3,0,0
5/14/2014,ST_S42,1,1.103354,27.485284,MS_S1,M,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/15/2014,ST_S44,1,1.100616,29.075975,MS_S2,M,6,0,0,0,0,7,0,7,3,0,0,0,0,4,4,1,1,0,0,1,1,0
5/15/2014,ST_S9,2,1.100616,36.07666,MS_S2,M,9,0,0,0,0,11,0,14,4,0,0,0,0,6,7,1,1,0,0,10,0,0
5/16/2014,ST_S25,1,1.097878,39.351129,MS_S1,F,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S44,1,1.100616,26.261465,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/15/2014,ST_S1,3,1.100616,40.706365,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/16/2014,ST_S7,2,1.097878,20.514716,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,3,1,0
5/16/2014,ST_S43,1,5.845311,48.347707,MS_S1,F,0,0,3,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,1,0
5/16/2014,ST_S22,NONE,1.119781,32.095825,MS_S1,F,0,1,0,0,2,1,0,3,0,0,0,0,2,0,2,0,0,0,1,0,0,0
5/16/2014,ST_S42,3,1.097878,25.147159,MS_S1,M,0,0,0,6,0,6,0,6,0,0,0,3,0,3,3,0,0,0,0,0,1,1
5/16/2014,ST_S14,3,1.097878,44.172485,MS_S1,M,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,3,1,0
5/16/2014,ST_S24,NONE,1.097878,43.767283,MS_S2,M,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0
5/17/2014,ST_S7,1,1.09514,51.559206,MS_S2,F,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0
5/19/2014,ST_S34,1,1.097878,24.971937,MS_S1,M,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S7,1,11.819302,42.387406,MS_S4,M,0,0,0,0,0,5,1,5,0,0,0,0,0,3,3,0,0,0,1,2,0,0
5/16/2014,ST_S3,1,7.835729,73.774127,MS_S3,M,0,0,0,0,4,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S7,1,1.097878,53.338809,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0
5/16/2014,ST_S22,2,1.097878,42.548939,MS_S3,M,0,0,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,3.039014,34.261465,MS_S4,F,0,4,0,0,0,6,1,6,0,1,0,0,0,3,3,0,0,0,1,2,0,0
5/16/2014,ST_S48,1,1.097878,68.062971,MS_S2,F,0,0,1,0,0,5,0,6,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/16/2014,ST_S24,1,1.097878,63.997262,MS_S2,M,0,5,0,2,0,0,0,7,0,3,0,1,0,0,4,0,0,0,1,0,0,0
5/16/2014,ST_S26,2,1.097878,29.919233,MS_S2,F,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/16/2014,ST_S0,NONE,1.097878,44.711841,MS_S1,M,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/16/2014,ST_S3,1,1.097878,44.07666,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S3,1,1.040383,25.303217,MS_S1,M,0,0,0,0,0,3,1,3,0,0,0,0,0,3,3,0,0,0,0,5,1,0
5/19/2014,ST_S3,2,1.097878,47.225188,MS_S3,M,5,0,0,1,0,7,0,7,2,0,0,1,0,4,4,1,1,0,0,4,1,0
5/18/2014,ST_S9,2,1.092402,33.6564,MS_S1,F,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0
5/16/2014,ST_S16,NONE,1.097878,53.078713,MS_S2,M,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0
5/16/2014,ST_S7,1,1.097878,21.519507,MS_S1,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0
5/16/2014,ST_S9,2,1.097878,61.407255,MS_S2,M,0,2,0,0,0,2,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,6.652977,66.784394,MS_S4,F,0,6,0,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,1.097878,31.797399,MS_S1,F,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0
5/16/2014,ST_S9,1,7.545517,24.594114,MS_S1,M,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,0,0,0,7,1,0
5/16/2014,ST_S34,2,1.097878,26.455852,MS_S1,F,0,0,0,0,0,4,0,4,0,0,0,0,0,2,2,0,0,0,0,2,1,0
5/16/2014,ST_S9,1,1.097878,48.240931,MS_S3,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S13,1,1.021218,71.912389,MS_S3,M,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S14,NONE,1.097878,52.837782,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,1,0
5/18/2014,ST_S0,1,1.09514,28.402464,MS_S1,M,6,0,0,0,0,6,0,6,4,0,0,0,0,4,4,1,1,0,0,0,1,0
5/17/2014,ST_S31,2,1.09514,40.175222,MS_S1,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,1,0
5/17/2014,ST_S9,1,1.09514,30.245038,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,1,0
5/17/2014,ST_S14,3,1.09514,24.859685,MS_S1,M,0,5,0,0,0,5,0,5,0,3,0,0,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,2,1.09514,25.201916,MS_S1,F,0,0,0,0,0,7,0,7,0,0,0,0,0,4,4,0,0,0,1,1,1,0
5/17/2014,ST_S7,2,1.09514,36.569473,MS_S2,M,0,0,0,0,0,7,1,7,0,0,0,0,0,4,4,0,0,0,0,3,1,0
5/17/2014,ST_S11,1,1.09514,26.209446,MS_S1,M,3,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,1,0,1,1,0,0
5/19/2014,ST_S34,1,1.089665,53.530459,MS_S2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
5/20/2014,ST_S7,1,1.086927,57.828884,MS_S2,M,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0
5/17/2014,ST_S7,2,1.09514,63.216975,MS_S3,F,2,0,0,1,0,7,0,7,0,0,0,0,0,3,3,0,1,0,1,1,0,0
5/17/2014,ST_S9,2,1.09514,41.916496,MS_S1,F,7,0,0,1,0,10,0,11,2,0,0,0,0,3,4,1,1,0,0,1,0,0
5/17/2014,ST_S4,1,3.865845,21.215606,MS_S1,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S42,1,1.09514,45.242984,MS_S1,F,2,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,1,0,0,3,0,0
5/17/2014,ST_S22,1,1.09514,63.958932,MS_S2,M,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S7,NONE,1.097878,32.555784,MS_S2,M,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/17/2014,ST_S23,1,1.09514,59.5154,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,2,1.09514,69.322382,MS_S1,F,0,1,0,3,0,0,0,4,0,1,0,2,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S21,2,1.09514,23.252567,MS_S1,F,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S32,1,1.09514,48.454483,MS_S2,M,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/17/2014,ST_S20,1,1.09514,37.404517,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S42,1,1.09514,34.776181,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S22,1,19.909651,44.073922,MS_S4,F,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,0,0,2,2,0,0
5/17/2014,ST_S14,2,1.09514,32.276523,MS_S1,F,0,0,0,0,0,5,0,6,0,0,0,0,0,3,4,0,0,0,0,3,0,0
5/20/2014,ST_S22,1,7.033539,26.472279,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/20/2014,ST_S22,1,7.033539,26.472279,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/17/2014,ST_S45,1,1.09514,41.960301,MS_S4,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S16,3,1.09514,27.986311,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,1,0
5/17/2014,ST_S9,2,4.536619,47.55373,MS_S4,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S14,1,1.09514,44.531143,MS_S2,M,0,1,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/17/2014,ST_S14,1,1.09514,41.98768,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,1,0
5/17/2014,ST_S21,1,1.09514,47.86037,MS_S1,F,0,0,1,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,2,9.09514,52.435318,MS_S4,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S20,1,1.09514,44.77755,MS_S4,F,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S12,2,1.09514,51.915127,MS_S3,M,0,0,0,0,3,3,1,6,0,0,0,0,2,1,3,0,0,0,0,6,1,0
5/17/2014,ST_S0,1,1.09514,54.770705,MS_S1,F,0,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S7,1,1.09514,41.215606,MS_S2,F,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/17/2014,ST_S36,1,1.013005,43.12115,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/17/2014,ST_S29,1,19.110198,53.399042,MS_S4,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S32,1,1.09514,41.54141,MS_S1,M,2,1,0,0,0,7,0,7,0,1,0,0,0,3,3,0,1,0,2,4,0,0
5/17/2014,ST_S7,2,1.09514,25.826146,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/13/2014,ST_S7,2,1.09514,36.462697,MS_S3,F,0,0,0,1,1,3,0,4,0,0,0,1,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,2,1.09514,56.043806,MS_S2,M,0,0,0,6,0,6,0,6,0,0,0,3,0,3,3,0,0,0,0,0,0,1
5/17/2014,ST_S14,2,1.09514,29.806982,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,4,4,0,0,0,0,4,0,0
5/17/2014,ST_S42,2,1.09514,25.842574,MS_S3,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,3,1,0
5/17/2014,ST_S3,2,1.09514,82.631075,MS_S2,F,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S21,2,1.09514,22.907598,MS_S1,F,4,0,0,0,0,6,0,6,1,0,0,0,0,3,3,1,1,0,0,7,0,0
5/20/2014,ST_S9,2,1.065024,34.08898,MS_S2,M,2,0,0,2,0,8,0,8,0,0,0,0,0,3,3,0,1,0,0,10,0,0
5/17/2014,ST_S14,NONE,1.09514,44.07666,MS_S1,M,0,5,0,1,0,6,0,6,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S50,2,1.09514,21.357974,MS_S1,F,5,0,0,1,0,10,0,10,1,0,0,0,0,3,3,1,1,0,1,3,0,0
5/17/2014,ST_S7,2,1.09514,51.901437,MS_S3,M,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0
5/19/2014,ST_S6,1,1.089665,37.215606,MS_S2,F,5,0,0,0,0,6,0,6,2,0,0,0,0,3,3,1,1,0,0,5,0,0
5/17/2014,ST_S14,1,1.09514,35.600274,MS_S2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/17/2014,ST_S7,1,3.635866,28.881588,MS_S4,M,0,5,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S9,2,1.09514,54.132786,MS_S4,F,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/17/2014,ST_S14,NONE,1.09514,33.924709,MS_S2,M,0,0,0,0,0,3,0,6,0,0,0,0,0,1,3,0,0,0,0,2,1,0
5/17/2014,ST_S0,2,1.09514,40.372348,MS_S2,M,2,0,0,2,0,6,0,6,0,0,0,2,0,4,4,0,1,0,2,4,0,0
5/17/2014,ST_S7,3,1.09514,24.128679,MS_S1,M,4,0,0,0,0,6,0,6,2,0,0,0,0,4,4,1,1,0,0,5,0,0
5/17/2014,ST_S22,1,1.09514,21.379877,MS_S2,F,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5/17/2014,ST_S14,1,4.287474,33.853525,MS_S3,F,6,0,0,1,0,7,0,7,3,0,0,1,0,4,4,1,1,0,0,1,0,0
5/16/2014,ST_S42,3,1.097878,49.377139,MS_S4,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,2,0,0,0
5/17/2014,ST_S9,NONE,1.09514,47.931554,MS_S4,M,0,0,2,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S31,2,1.09514,57.229295,MS_S2,M,0,0,5,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/17/2014,ST_S30,2,1.09514,23.041752,MS_S1,M,6,0,0,0,0,7,0,7,3,0,0,0,0,4,4,1,1,0,0,2,1,0
5/17/2014,ST_S15,3,4.268309,35.093771,MS_S2,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S7,2,1.09514,28.36961,MS_S3,F,0,0,0,0,4,0,1,4,0,0,0,0,2,0,2,0,0,0,0,2,0,0
5/17/2014,ST_S9,1,2.691307,31.167693,MS_S2,F,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,1,0,0,0
5/16/2014,ST_S45,1,7.436003,48.81588,MS_S2,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,1,10.436687,41.002053,MS_S3,M,0,0,0,0,0,9,0,9,0,0,0,0,0,6,6,0,0,0,0,2,0,0
5/17/2014,ST_S0,1,1.09514,36.952772,MS_S2,M,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5/19/2014,ST_S12,2,1.089665,22.527036,MS_S1,M,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5/17/2014,ST_S36,1,1.09514,40.21629,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
5/13/2014,ST_S39,3,1.09514,25.379877,MS_S1,M,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2014,ST_S42,2,1.09514,25.913758,MS_S1,M,0,0,0,6,0,6,0,6,0,0,0,3,0,3,3,0,0,0,0,0,0,1
5/17/2014,ST_S3,2,1.09514,43.370294,MS_S4,F,0,2,2,2,0,4,0,6,0,1,0,2,0,3,3,0,0,0,1,0,0,0
5/17/2014,ST_S14,1,4.032854,57.587953,MS_S2,M,0,0,0,1,5,0,1,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S25,1,1.023956,52.134155,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0
5/17/2014,ST_S28,NONE,1.09514,56.908966,MS_S3,M,6,0,0,0,0,6,0,6,3,0,0,0,0,3,3,1,1,0,0,0,1,0
5/17/2014,ST_S6,1,1.09514,23.917864,MS_S1,M,2,0,0,0,0,8,0,8,0,0,0,0,0,3,3,0,1,0,0,2,0,0
5/17/2014,ST_S7,2,1.09514,44.106776,MS_S1,M,0,2,0,4,0,6,0,6,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S22,2,1.09514,36.15332,MS_S2,F,3,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,1,0,1,3,1,0
5/17/2014,ST_S14,3,1.09514,46.776181,MS_S3,M,6,0,0,0,0,7,0,7,3,0,0,0,0,4,4,1,1,0,0,1,0,0
5/17/2014,ST_S11,NONE,1.09514,29.623546,MS_S1,M,3,0,0,0,0,3,0,3,1,0,0,0,0,1,1,1,1,0,0,0,1,0
5/18/2014,ST_S14,1,1.09514,29.034908,MS_S1,M,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,6,1,0
5/17/2014,ST_S7,2,1.09514,34.899384,MS_S4,F,2,0,0,1,0,5,0,5,0,0,0,1,0,3,3,0,1,0,0,1,0,0
5/16/2014,ST_S32,2,3.132101,30.450376,MS_S2,F,0,0,0,2,0,5,0,5,0,0,0,1,0,1,1,1,1,0,0,2,1,1
5/17/2014,ST_S19,1,1.09514,48.062971,MS_S4,F,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/16/2014,ST_S21,NONE,1.097878,52.676249,MS_S1,M,6,0,0,0,0,6,0,6,3,0,0,0,0,3,3,1,1,0,0,0,0,0
5/17/2014,ST_S8,3,1.09514,32.81588,MS_S1,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S0,2,10.715948,29.691992,MS_S3,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/17/2014,ST_S7,1,1.09514,39.498973,MS_S3,F,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,0,0,1,3,1,0
5/16/2014,ST_S42,2,1.015743,36.336756,MS_S1,M,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S0,2,1.09514,56.807666,MS_S1,F,0,0,1,0,0,2,0,3,0,0,0,0,0,2,2,0,0,0,0,1,0,0
5/17/2014,ST_S15,2,1.09514,47.315537,MS_S2,F,0,0,0,0,0,5,0,7,0,0,0,0,0,3,4,0,0,0,0,1,0,0
5/17/2014,ST_S20,3,1.09514,39.55373,MS_S1,F,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S32,1,1.09514,51.827515,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
